ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,time,CL
9.0,6.2025,1.437384,34.18,2097205.0,1637402255.3055556,0
9.0,8.040000000000001,,,2098444.0,1637402255.3611112,0
9.0,3.79,,,2100102.0,1637402255.4166667,0
9.0,-2.1525,,,2101748.0,1637402255.4722223,0
9.0,-0.3533333333333333,1.461719,34.18,2102699.0,1637402255.5277777,0
9.0,6.02,,,2104333.0,1637402255.5833333,0
9.0,10.443333333333332,,,2106154.0,1637402255.6388888,0
9.0,13.865,,,2108015.5,1637402255.6944444,0
9.0,13.506666666666668,,,2109790.0,1637402255.75,0
9.0,9.615,1.653936,34.18,2111458.0,1637402255.8055556,0
9.0,1.2674999999999996,,,2113461.5,1637402255.8611112,0
9.0,-11.886666666666663,,,2115805.0,1637402255.9166667,0
9.0,-36.265,,,2118165.5,1637402255.9722223,0
9.0,-76.64999999999999,1.451571,34.18,2120532.0,1637402256.0277777,0
9.0,-114.295,,,2121219.0,1637402256.0833333,0
9.0,-117.90333333333336,,,2119046.0,1637402256.1388888,0
9.0,-91.065,,,2117499.0,1637402256.1944444,0
9.0,-59.06666666666666,,,2117359.0,1637402256.25,0
9.0,-34.445,1.440044,34.18,2117522.5,1637402256.3055556,0
9.0,33.175,,,2117917.0,1637402256.3611112,0
9.0,126.20666666666666,,,2117859.0,1637402256.4166667,0
9.0,167.20749999999998,,,2117962.0,1637402256.4722223,0
9.0,180.84333333333333,1.43364,34.18,2118590.0,1637402256.5277777,0
9.0,176.945,,,2119824.0,1637402256.5833333,0
9.0,100.35333333333332,,,2120779.0,1637402256.6388888,0
9.0,-16.814999999999998,,,2122248.0,1637402256.6944444,0
9.0,-50.93333333333334,,,2123687.0,1637402256.75,0
9.0,-72.9875,1.43364,34.18,2124613.0,1637402256.8055556,0
9.0,-99.76999999999998,,,2126066.0,1637402256.8611112,0
9.0,-96.38333333333333,,,2127817.0,1637402256.9166667,0
9.0,-72.335,,,2128947.0,1637402256.9722223,0
9.0,-57.120000000000005,1.437483,34.18,2130902.5,1637402257.0277777,0
9.0,-51.087500000000006,,,2132949.0,1637402257.0833333,0
9.0,-45.376666666666665,,,2134766.5,1637402257.1388888,0
9.0,-46.96,,,2136916.0,1637402257.1944444,0
9.0,-24.996666666666663,,,2138240.0,1637402257.25,0
9.0,2.77,1.437483,34.16,2137736.0,1637402257.3055556,0
9.0,5.4275,,,2135203.0,1637402257.3611112,0
9.0,4.423333333333333,,,2134305.0,1637402257.4166667,0
